playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8479650,Vadim Shipachyov,C,VGK,3/12/1987,187,72,RUS,L,87,C
8477458,Valentin Zykov,L,VGK,5/15/1995,220,72,RUS,R,73,L
8470047,Valtteri Filppula,C,DET,3/20/1984,196,72,FIN,L,51,C
8481001,Veini Vehvilainen,G,CBJ,2/13/1997,181,72,FIN,L,35,G
8473658,Victor Bartley,D,MTL,2/17/1988,217,72,CAN,L,28,D
8476839,Viktor Fasth,G,EDM,8/8/1982,181,72,SWE,L,35,G
8478407,Vince Dunn,D,SEA,10/29/1996,203,72,CAN,L,29,D
8475765,Vladimir Tarasenko,R,STL,12/13/1991,225,72,RUS,L,91,R
8476480,Vladislav Namestnikov,C,TBL,11/22/1992,184,72,RUS,L,90,C
8468887,Warren Peters,C,MIN,7/10/1982,195,72,CAN,L,43,C
8477939,William Nylander,R,TOR,5/1/1996,191,72,SWE,R,29,R
8476443,Xavier Ouellet,D,MTL,7/29/1993,196,72,FRA,L,61,D
8479944,Zach Aston-Reese,C,TOR,8/10/1994,204,72,USA,L,46,C
8475119,Zach Sill,C,WSH,5/24/1988,214,72,CAN,L,23,C
8469820,Zenon Konopka,C,BUF,1/2/1981,213,72,CAN,L,24,C
8465992,Aaron Downey,R,DET,8/27/1974,215,73,CAN,R,44,R
8469534,Aaron Johnson,D,BOS,4/30/1983,204,73,CAN,L,72,D
8471004,Aaron MacKenzie,D,COL,3/7/1981,195,73,CAN,L,34,D
8470310,Aaron Rome,D,DAL,9/27/1983,220,73,CAN,L,27,D
8470063,Adam Burish,R,S.J,1/6/1983,195,73,USA,R,37,R
8477454,Adam Erne,L,DET,4/20/1995,214,73,USA,L,73,L
8478874,Adam Gaudette,C,OTT,10/3/1996,170,73,USA,R,88,C
8466216,Adam Mair,C,N.J,2/15/1979,208,73,CAN,R,11,C
8474166,Alec Martinez,D,VGK,7/26/1987,209,73,USA,L,27,D
8467502,Ales Kotalik,R,CGY,12/23/1978,225,73,CZE,R,12,R
8476851,Alex Galchenyuk,C,ARI,2/12/1994,207,73,USA,L,17,C
8473986,Alex Killorn,L,TBL,9/14/1989,196,73,CAN,L,17,L
8479312,Alex Lyon,G,CAR,12/9/1992,201,73,USA,L,34,G
8479423,Alex Nylander,L,CHI,3/2/1998,192,73,CAN,R,92,R
8467338,Alex Tanguay,L,ARI,11/21/1979,194,73,CAN,L,40,L
8480382,Alexandar Georgiev,G,COL,2/10/1996,179,73,RUS,L,40,G
8475788,Alexander Burmistrov,C,VAN,10/21/1991,180,73,RUS,L,42,C
8471334,Alexander Nikulin,C,ARI,8/25/1985,198,73,RUS,L,14,C
8471228,Alexander Radulov,R,DAL,7/5/1986,205,73,RUS,L,47,R
8475130,Alexander Salak,G,FLA,1/5/1987,189,73,CZE,L,53,G
8470685,Alexander Sulzer,D,BUF,5/30/1984,198,73,DEU,L,52,D
8473605,Alexander Vasyunov,L,N.J,4/22/1988,210,73,RUS,R,18,L
8480186,Alexander Volkov,R,ANA,8/2/1997,191,73,RUS,L,92,R
8470358,Alexandre Burrows,R,OTT,4/11/1981,197,73,CAN,L,14,R
8473568,Andreas Nodl,R,CAR,2/28/1987,196,73,AUT,L,14,R
8474154,Andreas Thuresson,R,NSH,11/18/1987,206,73,SWE,R,12,R
8459596,Andrew Brunette,L,CHI,8/24/1973,215,73,CAN,L,15,L
8477429,Andrew Copp,C,DET,7/8/1994,206,73,USA,L,9,C
8471956,Andrew Desjardins,L,CHI,7/27/1986,195,73,CAN,L,11,L
8473584,Andrew MacDonald,D,PHI,9/7/1986,204,73,CAN,L,47,D
8467453,Andrew Raycroft,G,DAL,5/4/1980,180,73,CAN,L,30,G
8471848,Andrey Zubarev,D,ATL,3/3/1987,210,73,RUS,L,51,D
8476407,Andy Welinski,D,ANA,4/27/1993,201,73,USA,R,45,D
8474557,Anssi Salmela,D,N.J,8/13/1984,200,73,FIN,L,29,D
8467511,Antero Niittymaki,G,S.J,6/18/1980,195,73,FIN,L,30,G
8475868,Anthony Bitetto,D,NYR,7/15/1990,210,73,USA,L,2,D
8468535,Antoine Vermette,C,ANA,7/20/1982,197,73,CAN,L,50,C
8475270,Anton Klementyev,D,NYI,3/25/1990,198,73,RUS,R,48,D
8482113,Anton Lundell,C,FLA,10/3/2001,185,73,FIN,L,15,C
8468501,Anton Volchenkov,D,NSH,2/25/1982,220,73,RUS,L,20,D
8477085,Ashton Sautner,D,VAN,5/27/1994,195,73,CAN,L,59,D
8478040,Austin Poganski,R,WPG,2/16/1996,198,73,USA,R,53,R
8478455,Austin Wagner,L,L.A,6/23/1997,185,73,CAN,L,51,L
8479536,Axel Jonsson-Fjallby,L,WPG,2/10/1998,189,73,SWE,L,45,L
8480849,Barrett Hayton,C,ARI,6/9/2000,190,73,CAN,L,29,C
8479416,Ben Gleason,D,DAL,3/25/1998,185,73,USA,L,63,D
8466300,Ben Guite,R,NSH,7/17/1978,210,73,CAN,R,40,R
8475603,Ben Holmstrom,C,PHI,4/9/1987,203,73,USA,R,26,C
8473933,Ben Lovejoy,D,DAL,2/20/1984,205,73,USA,R,12,D
8473493,Ben Maxwell,C,WPG,3/30/1988,195,73,CAN,L,49,C
8478049,Ben Thomas,D,T.B,5/28/1996,187,73,CAN,R,56,D
8471372,Ben Walter,C,N.J,5/11/1984,190,73,CAN,L,36,C
8472361,Bill Thomas,R,FLA,6/20/1983,185,73,USA,R,37,R
8471260,Blake Comeau,L,DAL,2/18/1986,200,73,CAN,R,15,L
8473608,Blake Geoffrion,C,MTL,2/3/1988,190,73,USA,L,57,C
8479595,Blake Hillman,D,CHI,1/26/1996,193,73,USA,L,55,D
8472365,Bobby Robins,R,BOS,10/17/1981,220,73,USA,R,64,R
8478147,Bokondji Imama,L,ARI,8/3/1996,221,73,CAN,L,15,L
8481524,Bowen Byram,D,COL,6/13/2001,190,73,CAN,L,4,D
8460580,Brad Lukowich,D,DAL,8/12/1976,191,73,CAN,L,47,D
8457261,Brad May,L,DET,11/29/1971,213,73,CAN,L,24,L
8471521,Brad Staubitz,R,ANA,7/28/1984,207,73,CAN,R,25,R
8469666,Brandon Bochenski,R,T.B,4/4/1982,195,73,USA,R,27,R
8475430,Brandon Manning,D,EDM,6/4/1990,205,73,CAN,L,23,D
8476438,Brandon Saad,L,STL,10/27/1992,206,73,USA,L,20,L
8471450,Brandon Yip,R,ARI,4/25/1985,198,73,CAN,R,32,R
8481167,Brayden Pachal,D,VGK,8/23/1999,204,73,CAN,R,94,D
8475170,Brayden Schenn,C,STL,8/22/1991,200,73,CAN,L,10,C
8477962,Brendan Lemieux,L,LAK,3/15/1996,210,73,USA,L,48,L
8471978,Brett Festerling,D,WPG,3/3/1986,210,73,CAN,L,53,D
8470119,Brett Skinner,D,NYI,6/28/1983,183,73,CAN,L,3,D
8468599,Brian Fahey,D,WSH,3/2/1981,216,73,USA,R,44,D
8476808,Brian Flynn,C,MTL,7/26/1988,183,73,USA,R,32,C
8477314,Brian Pinho,C,WSH,5/11/1995,190,73,USA,R,64,C
8465113,Brian Willsie,R,WSH,3/16/1978,202,73,CAN,R,21,R
8478444,Brock Boeser,R,VAN,2/25/1997,208,73,USA,R,6,R
8470774,Bruno Gervais,D,PHI,10/3/1984,200,73,CAN,R,27,D
8481815,Bryce Kindopp,R,ANA,6/14/1999,185,73,CAN,R,57,R
8475278,Byron Froese,C,CGY,3/12/1991,202,73,CAN,R,42,C
8477361,Cal Petersen,G,LAK,10/19/1994,185,73,USA,R,40,G
8479985,Cale Fleury,D,SEA,11/19/1998,205,73,CAN,R,20,D
8478452,Caleb Jones,D,CHI,6/6/1997,194,73,USA,L,82,D
8480157,Calle Rosen,D,STL,2/2/1994,186,73,SWE,L,48,D
8475717,Calvin Pickard,G,DET,4/15/1992,207,73,CAN,L,30,G
8475177,Calvin de Haan,D,CAR,5/9/1991,195,73,CAN,L,44,D
8470320,Cam Ward,G,CHI,2/29/1984,194,73,CAN,L,30,G
8469470,Carlo Colaiacovo,D,BUF,1/27/1983,202,73,CAN,L,25,D
8474077,Carson McMillan,R,MIN,9/10/1988,196,73,CAN,R,45,R
8477409,Carter Verhaeghe,C,FLA,8/14/1995,177,73,CAN,L,23,C
8479999,Casey Mittelstadt,C,BUF,11/22/1998,202,73,USA,L,37,C
8479268,Casey Nelson,D,BUF,7/18/1992,185,73,USA,R,8,D
8476975,Cedric Paquette,C,MTL,8/13/1993,198,73,CAN,L,13,C
8479292,Charlie Lindgren,G,WSH,12/18/1993,182,73,USA,R,39,G
8477453,Chris Bigras,D,COL,2/22/1995,191,73,CAN,L,28,D
8471761,Chris Butler,D,STL,10/27/1986,196,73,USA,L,25,D
8470383,Chris Minard,L,EDM,11/18/1981,190,73,CAN,L,45,L
8467493,Chris Neil,R,OTT,6/18/1979,209,73,CAN,R,25,R
8470871,Chris Porter,L,MIN,5/29/1984,206,73,CAN,L,7,L
8476919,Chris Tierney,C,OTT,7/1/1994,195,73,CAN,L,71,C
8478056,Clark Bishop,C,OTT,3/29/1996,199,73,CAN,L,64,C
8448772,Claude Lemieux,R,S.J,7/16/1965,215,73,CAN,R,32,R
8474597,Cody Goloubef,D,DET,11/30/1989,200,73,CAN,R,57,D
8477529,Colby Cave,C,EDM,12/26/1994,200,73,CAN,L,26,C
8481043,Cole Koepke,L,TBL,5/17/1998,196,73,USA,L,45,L
8470662,Colin Fraser,C,STL,1/28/1985,190,73,CAN,L,29,C
8476525,Colin Miller,D,DAL,10/29/1992,196,73,CAN,R,6,D
8474569,Colin Wilson,C,COL,10/20/1989,221,73,USA,L,22,C
8476925,Colton Sissons,C,NSH,11/5/1993,200,73,CAN,R,10,C
8478841,Colton White,D,ANA,5/3/1997,185,73,CAN,L,68,D
8479382,Connor Bunnaman,C,PHI,4/16/1998,207,73,CAN,L,82,C
8478402,Connor McDavid,C,EDM,1/13/1997,193,73,CAN,L,97,C
8465041,Craig MacDonald,C,CBJ,4/7/1977,201,73,CAN,L,11,C
8475225,Craig Smith,C,BOS,9/5/1989,208,73,USA,R,15,R
8469658,Cristobal Huet,G,CHI,9/3/1975,205,73,FRA,L,39,G
8471185,Curtis Glencross,L,WSH,12/28/1982,197,73,CAN,L,22,L
8468540,Dan Ellis,G,FLA,6/19/1980,195,73,CAN,L,39,G
8470639,Dan Fritsche,C,MIN,7/13/1985,204,73,USA,R,49,C
8471958,Dan Girardi,D,T.B,4/29/1984,212,73,CAN,R,5,D
8469465,Dan Hamhuis,D,NSH,12/13/1982,204,73,CAN,L,5,D
8466149,Daniel Cleary,R,DET,12/18/1978,205,73,CAN,L,11,R
8471305,Daniel Lacosta,G,CBJ,3/28/1986,186,73,CAN,L,30,G
8467875,Daniel Sedin,L,VAN,9/26/1980,190,73,SWE,L,22,L
8462115,Daniel Tjarnqvist,D,COL,10/14/1976,207,73,SWE,L,29,D
8478069,Daniel Walcott,L,T.B,2/19/1994,175,73,CAN,L,85,L
8478046,Danton Heinen,L,PIT,7/5/1995,188,73,CAN,L,43,C
8468660,Darcy Hordichuk,L,EDM,8/10/1980,215,73,CAN,L,16,L
8476379,Darren Dietz,D,MTL,7/17/1993,201,73,CAN,R,46,D
8458982,Darren McCarty,R,DET,4/1/1972,210,73,CAN,R,25,R
8478178,Darren Raddysh,D,TBL,2/28/1996,200,73,CAN,R,43,D
8458172,Darryl Sydor,D,STL,5/13/1972,211,73,CAN,L,44,D
8468502,David Hale,D,OTT,6/18/1981,222,73,USA,L,36,D
8471336,David Laliberte,R,PHI,3/17/1986,194,73,CAN,R,9,R
8470263,David Leneveu,G,CBJ,5/23/1983,190,73,CAN,L,29,G
8473673,David Schlemko,D,MTL,5/7/1987,191,73,CAN,L,21,D
8480990,Declan Chisholm,D,WPG,1/12/2000,185,73,CAN,L,45,D
8479395,Dennis Cholowski,D,SEA,2/15/1998,195,73,CAN,L,21,D
8471810,Derek Joslin,D,VAN,3/17/1987,210,73,CAN,L,38,D
8473953,Derek Smith,D,CGY,10/13/1984,197,73,CAN,L,36,D
8473544,Derick Brassard,C,OTT,9/22/1987,202,73,CAN,L,19,C
8476913,Devin Shore,C,EDM,7/19/1994,205,73,CAN,L,17,C
8478038,Devon Toews,D,COL,2/21/1994,191,73,CAN,L,25,D
8475179,Dmitry Kulikov,D,ANA,10/29/1990,204,73,RUS,L,5,D
8474137,Drayson Bowman,L,MTL,3/8/1989,195,73,USA,L,38,L
8474563,Drew Doughty,D,LAK,12/8/1989,202,73,CAN,R,8,D
8470281,Duncan Keith,D,EDM,7/16/1983,192,73,CAN,L,2,D
8474138,Dustin Jeffrey,L,ARI,2/27/1988,205,73,CAN,L,15,L
8471671,Dustin Kohn,D,NYI,2/2/1987,200,73,CAN,L,56,D
8460806,Dwayne Roloson,G,T.B,10/12/1969,170,73,CAN,L,30,G
8476331,Dylan DeMelo,D,WPG,5/1/1993,195,73,CAN,R,2,D
8480263,Dylan Ferguson,G,VGK,9/20/1998,189,73,CAN,L,1,G
8482077,Dylan Holloway,L,EDM,9/23/2001,203,73,CAN,L,36,L
8477946,Dylan Larkin,C,DET,7/30/1996,198,73,USA,L,71,C
8470798,Dylan Reese,D,ARI,8/29/1984,205,73,USA,R,46,D
8477496,Elias Lindholm,C,CGY,12/2/1994,195,73,SWE,R,28,C
8475770,Emerson Etem,R,ANA,6/16/1992,212,73,USA,L,26,R
8477480,Eric Comrie,G,BUF,7/6/1995,175,73,CAN,L,1,G
8470180,Eric Nystrom,L,NSH,2/14/1983,200,73,USA,L,24,L
8475982,Erik Burgdoerfer,D,OTT,12/11/1988,207,73,USA,R,46,D
8470299,Erik Christensen,C,MIN,12/17/1983,200,73,CAN,L,26,C
8468650,Erik Reitz,D,NYR,7/29/1982,222,73,USA,R,3,D
8474552,Fabian Brunnstrom,L,DET,2/6/1985,206,73,SWE,L,76,L
8465170,Fernando Pisani,R,CHI,12/27/1976,205,73,CAN,L,15,R
8478488,Filip Chlapik,C,OTT,6/3/1997,196,73,CZE,L,78,C
8476887,Filip Forsberg,L,NSH,8/13/1994,205,73,SWE,R,9,L
8480842,Filip Hallander,C,PIT,6/29/2000,190,73,SWE,L,36,C
8470144,Frans Nielsen,C,DET,4/24/1984,188,73,DNK,L,51,C
8475878,Freddie Hamilton,C,ARI,1/1/1992,195,73,CAN,R,13,C
8479329,Frederic Allard,D,NSH,12/27/1997,179,73,CAN,R,72,D
8476368,Fredrik Claesson,D,TBL,11/24/1992,196,73,SWE,L,33,D
8469464,Fredrik Sjostrom,L,TOR,5/6/1983,218,73,SWE,L,11,L
8476455,Gabriel Landeskog,L,COL,11/23/1992,215,73,SWE,L,92,L
8468090,Garnet Exelby,D,TOR,8/16/1981,215,73,CAN,L,34,D
8471011,Garrett Stafford,D,ARI,1/28/1980,207,73,USA,R,36,D
8479945,Gavin Bayreuther,D,CBJ,5/12/1994,195,73,USA,L,44,D
8479613,Giovanni Fiore,L,ANA,8/13/1996,188,73,CAN,L,90,L
8478446,Glenn Gawdin,C,ANA,3/25/1997,191,73,CAN,R,42,C
8470735,Greg Moore,R,CBJ,3/26/1984,225,73,USA,R,49,R
8468707,Guillaume Lefebvre,L,BOS,5/7/1981,200,73,CAN,L,92,L
8474667,Harri Sateri,G,ARI,12/29/1989,205,73,FIN,L,31,G
8468685,Henrik Lundqvist,G,NYR,3/2/1982,180,73,SWE,L,30,G
8480112,Hunter Miska,G,COL,7/7/1995,175,73,USA,L,1,G
8474013,Ian Cole,D,TBL,2/21/1989,219,73,USA,L,28,D
8459094,Ian Laperriere,R,PHI,1/19/1974,200,73,CAN,R,14,R
8476336,Iiro Pakarinen,R,EDM,8/25/1991,212,73,FIN,R,26,R
8478500,Ivan Provorov,D,PHI,1/13/1997,201,73,RUS,L,9,D
8475234,J-F Berube,G,CBJ,7/13/1991,177,73,CAN,L,35,G
8464957,J-P Dumont,R,NSH,4/1/1978,205,73,CAN,L,71,R
8478833,J.C. Beaudin,C,OTT,3/25/1997,196,73,CAN,R,64,C
8482655,J.J. Moser,D,ARI,6/6/2000,172,73,CHE,L,62,D
8476468,J.T. Miller,C,VAN,3/14/1993,218,73,USA,L,10,C
8471677,Jack Johnson,D,CHI,1/13/1987,227,73,USA,L,73,D
8478458,Jack Roslovic,C,CBJ,1/29/1997,187,73,USA,R,28,C
8471681,Jack Skille,R,VAN,5/19/1987,216,73,USA,R,9,R
8480021,Jack Studnicka,C,VAN,2/18/1999,171,73,CAN,R,68,C
8480216,Jacob Peterson,C,DAL,7/19/1999,180,73,SWE,L,40,C
8479402,Jake Bean,D,CBJ,6/9/1998,186,73,CAN,L,24,D
8476987,Jake Bischoff,D,VGK,7/25/1994,194,73,USA,L,45,D
8478133,Jake Evans,C,MTL,6/2/1996,181,73,CAN,R,71,C
8476931,Jake McCabe,D,CHI,10/12/1993,206,73,USA,L,19,D
8477937,Jake Virtanen,R,VAN,8/17/1996,226,73,CAN,R,18,R
8478013,Jake Walman,D,DET,2/20/1996,170,73,CAN,L,46,D
8478417,Jakob Forsbacka Karlsson,C,BOS,10/31/1996,184,73,SWE,R,23,C
8481650,Jakob Lilja,L,CBJ,7/23/1993,196,73,SWE,L,15,L
8475164,Jakob Silfverberg,R,ANA,10/13/1990,204,73,SWE,R,33,R
8478970,Jalen Chatfield,D,CAR,5/15/1996,188,73,USA,R,63,D
8459514,Jamal Mayers,R,CHI,10/24/1974,222,73,CAN,R,22,R
8473536,James Sheppard,C,NYR,4/25/1988,215,73,CAN,L,45,C
8473827,Jamie Fraser,D,NYI,11/17/1985,200,73,CAN,L,62,D
8459457,Jamie Langenbrunner,R,STL,7/24/1975,205,73,USA,R,15,R
8473571,Jamie McBain,D,ARI,2/25/1988,195,73,USA,R,2,D
8473465,Jamie McGinn,L,FLA,8/5/1988,205,73,CAN,L,88,L
8480890,Jan Jenik,R,ARI,9/15/2000,161,73,CZE,L,73,R
8479511,Janne Kuokkanen,C,NJD,5/25/1998,193,73,FIN,L,59,L
8471498,Jannik Hansen,R,S.J,3/15/1986,198,73,DNK,R,36,R
8478424,Jansen Harkins,C,WPG,5/23/1997,182,73,USA,L,58,C
8477955,Jared McCann,L,SEA,5/31/1996,185,73,CAN,L,90,C
8467393,Jarkko Ruutu,L,ANA,8/23/1975,204,73,FIN,L,37,L
8462042,Jarome Iginla,R,L.A,7/1/1977,210,73,CAN,R,88,R
8468526,Jarret Stoll,C,MIN,6/24/1982,216,73,CAN,R,19,C
8474218,Jason Demers,D,ARI,6/9/1988,195,73,CAN,R,55,D
8474520,Jason Garrison,D,EDM,11/13/1984,218,73,CAN,L,13,D
8468881,Jason Jaffray,L,WPG,6/30/1981,195,73,CAN,L,41,L
8469508,Jay McClement,C,CAR,3/2/1983,205,73,CAN,L,18,C
8459454,Jay Pandolfo,L,BOS,12/27/1974,190,73,USA,L,29,L
8477126,Jayson Megna,C,COL,2/1/1990,195,73,USA,R,15,C
8462044,Jean-Sebastien Giguere,G,COL,5/16/1977,202,73,CAN,L,35,G
8468113,Jeff Finger,D,TOR,12/18/1979,209,73,USA,R,4,D
8470004,Jeff Hoggan,R,ARI,2/1/1978,193,73,CAN,L,28,R
8478468,Jeremy Lauzon,D,NSH,4/28/1997,204,73,CAN,L,79,D
8475214,Jeremy Morin,L,CBJ,4/16/1991,195,73,USA,R,33,L
8450978,Jeremy Roenick,C,S.J,1/17/1970,205,73,USA,R,27,C
8475855,Jesper Fast,R,CAR,12/2/1991,192,73,SWE,R,17,R
8475203,Jesse Blacker,D,ANA,4/19/1991,190,73,CAN,R,77,D
8468213,Jim Vandermeer,D,S.J,2/21/1980,210,73,CAN,L,24,D
8470657,Jimmy Howard,G,DET,3/26/1984,218,73,USA,L,35,G
8481486,Jimmy Schuldt,D,VGK,5/11/1995,205,73,USA,L,4,D
8478137,Jiri Sekac,L,ARI,6/10/1992,185,73,CZE,L,36,L
8474754,Joacim Eriksson,G,VAN,4/9/1990,189,73,SWE,R,30,G
8475807,Joakim Nordstrom,C,CGY,2/25/1992,194,73,SWE,L,20,C
8462077,Jochen Hecht,C,BUF,6/21/1977,198,73,DEU,L,55,C
8480813,Joe Veleno,C,DET,1/13/2000,198,73,CAN,L,90,C
8478493,Joel Eriksson Ek,C,MIN,1/29/1997,208,73,SWE,L,14,C
8468548,Joel Lundqvist,C,DAL,3/2/1982,194,73,SWE,L,39,C
8468208,Joel Ward,R,S.J,12/2/1980,225,73,CAN,R,42,R
8470207,Joffrey Lupul,L,TOR,9/23/1983,206,73,CAN,R,19,L
8478507,John Marino,D,NJD,5/21/1997,181,73,USA,R,6,D
8473562,John McCarthy,C,S.J,8/9/1986,195,73,USA,L,17,C
8470750,John Mitchell,C,COL,1/22/1985,204,73,CAN,L,7,C
8477961,John Quenneville,C,CHI,4/16/1996,195,73,CAN,L,47,C
8475166,John Tavares,C,TOR,9/20/1990,209,73,CAN,L,91,C
8468584,Jon Disalvatore,R,MIN,3/30/1981,200,73,USA,R,29,R
8474177,Jon Kalinski,L,PHI,5/25/1987,175,73,CAN,L,46,L
8481489,Jon Lizotte,D,MIN,11/10/1994,212,73,USA,L,39,D
8476463,Jonas Brodin,D,MIN,7/12/1993,198,73,SWE,L,25,D
8467531,Jonas Frogren,D,TOR,8/28/1980,189,73,SWE,L,24,D
8467357,Jonathan Cheechoo,R,OTT,7/15/1980,206,73,CAN,R,18,R
8476456,Jonathan Huberdeau,C,CGY,6/4/1993,200,73,CAN,L,11,L
8471734,Jonathan Quick,G,LAK,1/21/1986,216,73,USA,L,32,G
8474164,Jonathon Blum,D,MIN,1/30/1989,188,73,USA,R,7,D
8475299,Joni Ortio,G,CGY,4/16/1991,190,73,FIN,L,37,G
8477380,Jonny Brodzinski,C,NYR,6/19/1993,208,73,USA,R,76,R
8476412,Jordan Binnington,G,STL,7/11/1993,174,73,CAN,L,50,G
8467917,Jordan Leopold,D,MIN,8/3/1980,206,73,USA,L,33,D
8480373,Josef Korenar,G,ARI,1/31/1998,185,73,CZE,L,32,G
8474573,Josh Bailey,R,NYI,10/2/1989,212,73,CAN,L,12,R
8470324,Josh Gorges,D,BUF,8/14/1984,204,73,CAN,L,4,D
8477591,Josh Jooris,R,PIT,7/14/1990,198,73,CAN,R,36,R
8474793,Justin Hodgman,C,ARI,6/27/1988,203,73,CAN,R,37,C
8476086,Justin Johnson,R,NYI,5/5/1981,220,73,USA,R,49,R
8471251,Justin Peters,G,ARI,8/30/1986,210,73,CAN,L,40,G
8468508,Justin Williams,R,CAR,10/4/1981,184,73,CAN,R,14,R
8479512,Kasper Bjorkqvist,R,PIT,7/10/1997,198,73,FIN,L,20,R
8477953,Kasperi Kapanen,R,PIT,7/23/1996,192,73,FIN,R,24,R
8471735,Keith Yandle,D,PHI,9/9/1986,191,73,USA,L,3,D
8456850,Ken Klee,D,ARI,4/24/1971,210,73,USA,R,2,D
8482660,Kent Johnson,C,CBJ,10/18/2002,167,73,CAN,L,13,C
8477510,Kerby Rychel,L,CGY,10/7/1994,213,73,USA,L,39,L
8469598,Kevin Bieksa,D,ANA,6/16/1981,197,73,CAN,R,3,D
8479294,Kevin Boyle,G,ANA,5/30/1992,197,73,USA,L,40,G
8470630,Kevin Klein,D,NYR,12/13/1984,206,73,CAN,R,8,D
8474163,Kevin Marshall,D,PHI,3/10/1989,191,73,CAN,L,60,D
8479356,Kieffer Bellows,L,PHI,6/10/1998,195,73,USA,L,20,L
8460770,Kim Johnsson,D,CHI,3/16/1976,193,73,SWE,L,8,D
8479986,Kole Lind,R,SEA,10/16/1998,178,73,CAN,R,78,R
8478949,Kole Sherwood,R,NSH,1/22/1997,202,73,USA,R,88,R
8475219,Kristopher Foucault,L,MIN,12/12/1990,188,73,CAN,L,72,L
8478476,Kyle Capobianco,D,WPG,8/13/1997,196,73,CAN,L,75,D
8478398,Kyle Connor,L,WPG,12/9/1996,182,73,USA,L,81,L
8474068,Kyle Turris,C,EDM,8/14/1989,190,73,CAN,R,8,C
8471483,Kyle Wilson,C,NSH,12/15/1984,200,73,CAN,R,25,C
8477460,Laurent Dauphin,C,ARI,3/27/1995,180,73,CAN,L,12,C
8471232,Lauri Korpikoski,L,CBJ,7/28/1986,193,73,FIN,L,29,L
8477070,Liam O'Brien,C,ARI,7/29/1994,215,73,CAN,L,87,C
8480072,Lias Andersson,C,LAK,10/13/1998,204,73,SWE,L,50,C
8479534,Linus Hogberg,D,PHI,9/4/1998,176,73,SWE,L,84,D
8482243,Linus Sandin,R,PHI,5/19/1996,209,73,SWE,R,36,R
8474053,Logan Couture,C,SJS,3/28/1989,200,73,CAN,L,39,C
8476451,Lucas Lessio,L,MTL,1/23/1993,212,73,CAN,L,53,L
8475085,MacGregor Sharp,C,ANA,10/1/1985,185,73,CAN,L,67,C
8462055,Marc Denis,G,MTL,8/1/1977,193,73,CAN,L,38,G
8471709,Marc-Edouard Vlasic,D,SJS,3/30/1987,205,73,CAN,L,44,D
8469473,Marcel Goc,C,STL,8/24/1983,197,73,DEU,L,57,C
8475149,Marcus Johansson,L,WSH,10/6/1990,205,73,SWE,L,90,L
8468483,Marian Gaborik,R,OTT,2/14/1982,200,73,SVK,L,12,R
8466148,Marian Hossa,R,CHI,1/12/1979,207,73,SVK,L,81,R
8480226,Marian Studenic,L,DAL,10/28/1998,164,73,SVK,L,67,R
8474717,Mark Barberio,D,COL,3/23/1990,200,73,CAN,L,44,D
8474697,Mark Borowiecki,D,NSH,7/12/1989,207,73,CAN,L,74,D
8467580,Mark Eaton,D,PIT,5/6/1977,215,73,USA,L,4,D
8470780,Mark Flood,D,WPG,9/29/1984,195,73,CAN,R,33,D
8470966,Mark Giordano,D,TOR,10/3/1983,200,73,CAN,L,5,D
8469488,Mark Popovic,D,ATL,10/11/1982,205,73,CAN,L,3,D
8475796,Mark Pysyk,D,BUF,1/11/1992,200,73,CAN,R,13,D
8474939,Mark Van Guilder,C,NSH,1/17/1984,186,73,USA,R,29,C
8478541,Markus Hannikainen,L,CBJ,3/26/1993,200,73,FIN,L,37,L
8478906,Markus Nutivaara,D,FLA,6/6/1994,191,73,FIN,L,65,D
8476924,Martin Frk,R,LAK,10/5/1993,205,73,CZE,R,42,R
8464967,Marty Reasoner,C,NYI,2/26/1977,197,73,USA,L,16,C
8482745,Mason McTavish,C,ANA,1/30/2003,207,73,CHE,L,37,C
8471664,Mason Raymond,L,ANA,9/17/1985,179,73,CAN,L,39,L
8468463,Mathieu Darche,L,MTL,11/26/1976,215,73,CAN,L,52,L
8464999,Mathieu Garon,G,T.B,1/9/1978,198,73,CAN,R,32,G
8478472,Mathieu Joseph,R,OTT,2/9/1997,190,73,CAN,L,7,R
8474749,Matt Bartkowski,D,MIN,6/4/1988,198,73,USA,L,44,D
8476988,Matt Benning,D,SJS,5/25/1994,203,73,CAN,R,83,D
8464989,Matt Cullen,C,PIT,11/2/1976,202,73,USA,L,7,C
8474659,Matt Donovan,D,NSH,5/9/1990,205,73,USA,L,65,D
8475118,Matt Gilroy,D,FLA,7/20/1984,199,73,USA,R,97,D
8475625,Matt Irwin,D,WSH,11/29/1987,207,73,CAN,L,52,D
8471702,Matt Niskanen,D,PHI,12/6/1986,203,73,USA,R,2,D
8468523,Matt Pettinger,L,VAN,10/22/1980,205,73,CAN,L,13,L
8476477,Matt Puempel,L,DET,1/24/1993,205,73,CAN,L,54,L
8470162,Matt Stajan,C,CGY,12/19/1983,195,73,CAN,L,18,C
8470820,Matt Zaba,G,NYR,7/14/1983,190,73,CAN,L,31,G
8477406,Mattias Janmark,C,EDM,12/8/1992,195,73,SWE,L,13,C
8475733,Max Reinhart,C,CGY,2/4/1992,195,73,CAN,L,23,C
8479320,Maxime Lajoie,D,CAR,11/5/1997,183,73,CAN,L,58,D
